<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;;11/09/18-открытие;11/09/18-закрытие;11/09/18-мин;11/09/18-макс;11/10/18-открытие;11/10/18-закрытие;11/10/18-мин;11/10/18-макс;13/11/18-открытие;13/11/18-закрытие;13/11/18-мин;13/11/18-макс;11/12/18-открытие;11/12/18-закрытие;11/12/18-мин;11/12/18-макс
SPFB,RTS-12,18;1;11,12,2018;15:34;113590;113610;113580;113610;336;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:35;113610;113630;113570;113580;336;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:36;113590;113640;113580;113630;257;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:37;113640;113690;113630;113660;584;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:38;113660;113670;113630;113630;218;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:39;113640;113650;113600;113610;158;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:40;113620;113640;113610;113620;125;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:41;113640;113660;113630;113630;319;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:42;113630;113630;113590;113600;523;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:43;113610;113620;113590;113600;167;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:44;113610;113680;113610;113650;292;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:45;113640;113660;113620;113620;324;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:46;113610;113670;113610;113650;689;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:47;113660;113720;113650;113660;687;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:48;113660;113660;113640;113650;93;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:49;113660;113670;113640;113650;472;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:50;113660;113710;113660;113690;190;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:51;113700;113730;113670;113700;308;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:52;113700;113700;113660;113660;176;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:53;113670;113700;113660;113670;81;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:54;113680;113720;113680;113700;88;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:55;113710;113710;113680;113690;183;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:56;113690;113700;113650;113660;406;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:57;113650;113670;113630;113640;548;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:58;113640;113680;113640;113680;110;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;15:59;113680;113700;113660;113680;119;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:00;113680;113690;113630;113650;307;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:01;113650;113680;113620;113630;588;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:02;113620;113650;113600;113620;602;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:03;113620;113660;113600;113600;283;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:04;113610;113640;113610;113620;234;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:05;113630;113650;113630;113630;134;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:06;113630;113680;113630;113680;241;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:07;113680;113680;113610;113620;366;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:08;113620;113620;113580;113590;561;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:09;113600;113610;113590;113600;265;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:10;113590;113620;113590;113620;126;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:11;113620;113690;113620;113670;648;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:12;113680;113710;113650;113660;475;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:13;113650;113690;113640;113650;128;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:14;113650;113650;113610;113630;128;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:15;113630;113720;113630;113700;350;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:16;113700;113720;113650;113700;197;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:17;113690;113690;113670;113680;94;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:18;113670;113680;113660;113660;165;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:19;113660;113660;113620;113620;186;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:20;113630;113720;113610;113700;516;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:21;113700;113750;113690;113750;756;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:22;113740;113790;113690;113770;751;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:23;113770;113770;113730;113770;296;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:24;113770;113780;113720;113750;313;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:25;113760;113820;113750;113770;725;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:26;113780;113850;113780;113850;573;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:27;113850;114000;113850;113980;2907;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:28;113990;114040;113960;113970;1193;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:29;113970;113980;113920;113930;357;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:30;113930;113950;113900;113900;575;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:31;113920;113960;113910;113920;855;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:32;113930;113930;113910;113930;316;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:33;113910;113950;113890;113950;593;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:34;113960;114000;113890;113930;887;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:35;113940;113980;113890;113930;511;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:36;113930;113990;113930;113980;487;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:37;113980;113980;113850;113890;962;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:38;113910;113940;113890;113920;406;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:39;113910;113930;113890;113910;227;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:40;113910;113930;113880;113930;183;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:41;113920;113940;113880;113900;439;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:42;113890;113940;113870;113940;482;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:43;113920;113970;113910;113950;445;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:44;113960;114010;113960;114000;1243;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:45;113990;114000;113950;114000;1169;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:46;114000;114030;113950;113950;563;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:47;113950;113970;113930;113960;293;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:48;113940;113960;113930;113930;243;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:49;113930;113940;113900;113910;603;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:50;113910;113940;113880;113900;414;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:51;113890;113920;113880;113900;640;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:52;113910;113910;113850;113850;444;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:53;113850;113870;113820;113860;701;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:54;113860;113890;113860;113880;350;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:55;113880;113890;113830;113850;683;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:56;113840;113860;113820;113830;621;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:57;113820;113860;113810;113820;391;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:58;113820;113860;113820;113850;469;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;16:59;113850;113870;113840;113870;181;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:00;113870;113870;113840;113850;164;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:01;113840;113890;113830;113880;434;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:02;113880;113920;113880;113920;417;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:03;113900;113920;113880;113880;240;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:04;113880;113890;113850;113880;239;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:05;113870;113880;113840;113850;173;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:06;113860;113880;113850;113860;249;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:07;113870;113870;113830;113830;176;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:08;113830;113870;113810;113850;526;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:09;113860;113930;113850;113910;570;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:10;113910;113930;113900;113910;215;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:11;113910;113950;113910;113930;266;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:12;113920;113920;113870;113890;262;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:13;113900;113930;113890;113920;218;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:14;113920;113990;113910;113970;404;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:15;113980;114000;113940;113970;460;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:16;113980;113980;113920;113940;191;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:17;113940;113950;113900;113910;311;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:18;113890;113920;113890;113910;199;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:19;113910;113950;113890;113940;224;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:20;113950;113960;113900;113900;298;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:21;113910;113920;113870;113890;243;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:22;113890;113930;113870;113880;179;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:23;113880;113930;113870;113920;131;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:24;113930;113950;113920;113940;140;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:25;113950;113950;113910;113910;189;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:26;113920;113980;113920;113950;588;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:27;113960;113980;113920;113920;228;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:28;113920;113940;113910;113920;107;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:29;113920;113960;113910;113930;340;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:30;113940;113950;113900;113910;260;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:31;113910;113940;113850;113890;1207;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:32;113900;113900;113830;113830;1132;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:33;113830;113840;113740;113770;2027;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:34;113770;113890;113770;113880;707;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:35;113880;113930;113830;113880;978;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:36;113890;113950;113870;113920;1655;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:37;113920;113920;113810;113810;1081;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:38;113810;113890;113810;113880;672;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:39;113890;113920;113770;113770;1016;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:40;113780;113800;113690;113690;1750;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:41;113680;113720;113670;113690;1014;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:42;113710;113740;113680;113700;428;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:43;113710;113710;113640;113670;1185;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:44;113670;113750;113670;113690;945;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:45;113710;113710;113660;113670;364;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:46;113680;113700;113540;113550;1822;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:47;113550;113560;113450;113490;2317;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:48;113480;113550;113470;113520;1055;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:49;113500;113550;113490;113510;874;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:50;113510;113530;113450;113460;1001;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:51;113450;113460;113410;113420;1991;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:52;113420;113530;113420;113520;1986;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:53;113520;113590;113480;113580;1775;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:54;113580;113600;113530;113530;734;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:55;113540;113590;113510;113520;586;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:56;113520;113570;113520;113540;689;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:57;113540;113580;113460;113530;1035;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:58;113530;113590;113520;113530;582;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;17:59;113530;113540;113440;113450;659;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:00;113470;113490;113460;113470;267;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:01;113470;113580;113460;113580;897;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:02;113580;113680;113560;113660;1241;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:03;113660;113690;113610;113640;991;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:04;113630;113680;113620;113660;804;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:05;113660;113710;113650;113660;1164;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:06;113660;113700;113660;113690;488;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:07;113690;113710;113570;113580;950;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:08;113590;113640;113560;113590;754;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:09;113580;113610;113530;113540;371;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:10;113530;113580;113520;113520;331;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:11;113520;113530;113270;113300;2927;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:12;113300;113310;113210;113210;1963;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:13;113210;113370;113160;113330;3369;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:14;113330;113350;113280;113280;1156;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:15;113270;113330;113270;113330;365;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:16;113320;113340;113290;113310;861;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:17;113320;113370;113290;113360;1557;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:18;113360;113380;113340;113350;482;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:19;113350;113370;113310;113340;352;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:20;113350;113410;113330;113390;820;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:21;113380;113410;113350;113350;368;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:22;113340;113380;113330;113340;424;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:23;113340;113360;113320;113350;426;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:24;113340;113360;113270;113290;1622;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:25;113280;113380;113270;113380;1111;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:26;113370;113380;113330;113330;1092;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:27;113320;113380;113300;113300;1378;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:28;113300;113340;113280;113300;489;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:29;113300;113350;113290;113290;331;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:30;113290;113350;113290;113340;626;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:31;113330;113380;113320;113340;798;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:32;113330;113350;113270;113290;551;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:33;113300;113310;113230;113290;1023;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:34;113280;113310;113250;113250;649;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:35;113260;113290;113170;113230;1202;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:36;113220;113230;113080;113100;1891;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:37;113090;113170;113050;113170;1719;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:38;113170;113190;113120;113130;661;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:39;113130;113190;113130;113170;600;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:40;113160;113210;113140;113150;730;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:41;113150;113290;113140;113290;914;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:42;113280;113310;113250;113260;812;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:43;113270;113280;113220;113220;617;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:44;113230;113230;113200;113200;267;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;18:45;113190;113220;113130;113180;705;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:01;113140;113140;112720;113010;2924;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:02;113020;113030;112900;112950;1142;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:03;112950;112970;112880;112920;1025;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:04;112910;112970;112900;112960;306;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:05;112950;112980;112920;112950;315;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:06;112930;112940;112880;112910;1368;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:07;112900;112930;112850;112920;568;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:08;112930;113000;112910;112990;631;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:09;112990;113010;112960;112970;522;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:10;112960;113010;112960;112990;337;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:11;112980;113030;112960;112980;670;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:12;112970;112970;112900;112930;455;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:13;112920;112920;112810;112820;669;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:14;112810;112870;112770;112770;1301;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:15;112780;112800;112650;112670;1644;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:16;112650;112770;112650;112720;1729;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:17;112730;112780;112710;112780;535;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:18;112760;112820;112730;112730;987;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:19;112740;112770;112700;112750;989;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:20;112740;112770;112710;112760;590;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:21;112750;112790;112730;112750;890;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:22;112770;112780;112660;112710;684;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:23;112710;112760;112700;112750;582;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:24;112750;112840;112740;112810;1144;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:25;112790;112840;112770;112810;1064;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:26;112820;112830;112760;112770;672;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:27;112790;112810;112760;112780;280;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:28;112780;112790;112710;112710;824;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:29;112720;112770;112710;112750;442;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:30;112750;112780;112720;112720;448;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:31;112720;112790;112680;112690;596;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:32;112680;112700;112550;112630;2165;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:33;112620;112640;112570;112610;825;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:34;112590;112610;112580;112580;236;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:35;112580;112600;112520;112590;847;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:36;112580;112620;112550;112580;813;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:37;112570;112580;112520;112540;725;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:38;112530;112570;112500;112540;1335;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:39;112550;112590;112520;112590;515;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:40;112580;112600;112570;112600;263;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:41;112590;112630;112560;112590;967;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:42;112600;112630;112560;112570;341;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:43;112560;112560;112500;112500;987;;;;;;;;;;;;;;;;;;
SPFB,RTS-12,18;1;11,12,2018;19:44;112500;112530;112470;112510;902;;;;;;;;;;;;;;;;;;
